antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Organic Garlic,Organic Baby Spinach,0.04721674645639726,0.10452454707594105,0.009152351450295691,0.19383697813121273,1.854463698277332,1.0,0.004217042412541223,1.110787059977316,0.4835942907667046,0.0641869651086241,0.09973744200763239,0.14069936019268314
Organic Baby Spinach,Organic Garlic,0.10452454707594105,0.04721674645639726,0.009152351450295691,0.08756174225415356,1.8544636982773317,1.0,0.004217042412541223,1.0442166858472457,0.5145429059470676,0.0641869651086241,0.042344358643694374,0.14069936019268314
Organic Garnet Sweet Potato (Yam),Organic Baby Spinach,0.024640946212334553,0.10452454707594105,0.005115929785037079,0.20761904761904762,1.986318557957534,1.0,0.0025403460426701844,1.1301072422719494,0.5091008061792507,0.04124101399924328,0.11512822624725765,0.12828190818312057
Organic Baby Spinach,Organic Garnet Sweet Potato (Yam),0.10452454707594105,0.024640946212334553,0.005115929785037079,0.04894476874719353,1.986318557957534,1.0,0.0025403460426701844,1.0255545858286736,0.5545166860533052,0.04124101399924328,0.02491782122745322,0.12828190818312057
Organic Ginger Root,Organic Baby Spinach,0.022575800244062704,0.10452454707594105,0.004177227072186238,0.185031185031185,1.7702175250446466,1.0,0.0018175017767986645,1.098784930756307,0.44514722743029783,0.033982436044291714,0.0899037909887535,0.11249763113256601
Organic Baby Spinach,Organic Ginger Root,0.10452454707594105,0.022575800244062704,0.004177227072186238,0.03996407723394701,1.7702175250446466,1.0,0.0018175017767986645,1.018112110784131,0.4858845333212408,0.033982436044291714,0.0177898981775018,0.11249763113256601
Organic Grade A Free Range Large Brown Eggs,Organic Baby Spinach,0.01802309208673613,0.10452454707594105,0.0028630432741950625,0.15885416666666669,1.5197785698248767,1.0,0.0009791877369209913,1.0645900121450114,0.34828661021969193,0.02392156862745098,0.06067125504481369,0.09312263789103428
Organic Baby Spinach,Organic Grade A Free Range Large Brown Eggs,0.10452454707594105,0.01802309208673613,0.0028630432741950625,0.027391109115401886,1.5197785698248767,1.0,0.0009791877369209913,1.0096318439163614,0.3819305235607943,0.02392156862745098,0.009539956543961028,0.09312263789103428
Organic Granny Smith Apple,Organic Baby Spinach,0.026095935417253358,0.10452454707594105,0.003942551393973529,0.1510791366906475,1.4453938420884307,1.0,0.0012148855639621129,1.0548397284444422,0.316403901319564,0.03112263801407929,0.05198868317684026,0.09439902052314143
Organic Baby Spinach,Organic Granny Smith Apple,0.10452454707594105,0.026095935417253358,0.003942551393973529,0.03771890435563539,1.4453938420884307,1.0,0.0012148855639621129,1.0120785589480992,0.3441155695990855,0.03112263801407929,0.011934408491622531,0.09439902052314143
Organic Grape Tomatoes,Organic Baby Spinach,0.034966676053693795,0.10452454707594105,0.006336243311743171,0.18120805369127518,1.7336411279507449,1.0,0.0026813673344796736,1.0936544466039737,0.4385126822265094,0.04758547761720127,0.0856344038967613,0.1209138607028446
Organic Baby Spinach,Organic Grape Tomatoes,0.10452454707594105,0.034966676053693795,0.006336243311743171,0.06061966771441401,1.7336411279507449,1.0,0.0026813673344796736,1.0273084189428412,0.4725750437265716,0.04758547761720127,0.026582493085127418,0.1209138607028446
Organic Half & Half,Organic Baby Spinach,0.03379329766263024,0.10452454707594105,0.0035201351731906504,0.10416666666666667,0.9965761113605748,1.0,-1.209395919823334e-05,0.9996005055896472,-0.0035432156133829535,0.02611420612813371,-0.0003996540699198075,0.06892212992067057
Organic Baby Spinach,Organic Half & Half,0.10452454707594105,0.03379329766263024,0.0035201351731906504,0.03367759317467445,0.9965761113605748,1.0,-1.209395919823334e-05,0.999880263060094,-0.003822015225404973,0.02611420612813371,-0.0001197512785575716,0.06892212992067057
Organic Hass Avocado,Organic Baby Spinach,0.0930723739791608,0.10452454707594105,0.014221346099690228,0.15279878971255673,1.461845987254483,1.0,0.004492998364235844,1.056980847112148,0.34835570189529436,0.07755310980291784,0.05390906303347835,0.14442813306912075
Organic Baby Spinach,Organic Hass Avocado,0.10452454707594105,0.0930723739791608,0.014221346099690228,0.13605747642568478,1.4618459872544831,1.0,0.004492998364235844,1.0497545858359714,0.3528107986646456,0.07755310980291784,0.04739639769837189,0.14442813306912075
Organic Italian Parsley Bunch,Organic Baby Spinach,0.025157232704402517,0.10452454707594105,0.00445883788604149,0.17723880597014924,1.6956668163448583,1.0,0.0018292895319297654,1.0883783282705115,0.4208488964346348,0.035607196401799095,0.08120184496042768,0.1099485453290351
Organic Baby Spinach,Organic Italian Parsley Bunch,0.10452454707594105,0.025157232704402517,0.00445883788604149,0.04265828468792097,1.6956668163448583,1.0,0.0018292895319297654,1.0182808830991068,0.45814935682936037,0.035607196401799095,0.017952692034706022,0.1099485453290351
Organic Kiwi,Organic Baby Spinach,0.021684032666854407,0.10452454707594105,0.0035670703088331924,0.16450216450216448,1.5738137031356607,1.0,0.0013005566155503251,1.0717866819971897,0.3726820289064629,0.029085342518178337,0.06697851653037981,0.09931439612625062
Organic Baby Spinach,Organic Kiwi,0.10452454707594105,0.021684032666854407,0.0035670703088331924,0.03412662775033677,1.5738137031356607,1.0,0.0013005566155503251,1.0128822218739728,0.40715887680309837,0.029085342518178337,0.01271838086973111,0.09931439612625062
Organic Lacinato (Dinosaur) Kale,Organic Baby Spinach,0.018070027222378673,0.10452454707594105,0.0031446540880503146,0.17402597402597403,1.6649292333171992,1.0,0.0012558926769812586,1.0841448093577442,0.40672337371504885,0.026326129666011788,0.0776139945802926,0.10205564529767494
Organic Baby Spinach,Organic Lacinato (Dinosaur) Kale,0.10452454707594105,0.018070027222378673,0.0031446540880503146,0.030085316569375842,1.6649292333171992,1.0,0.0012558926769812586,1.0123879858221123,0.4459908643792933,0.026326129666011788,0.012236401454381802,0.10205564529767494
Organic Large Extra Fancy Fuji Apple,Organic Baby Spinach,0.03219750305078382,0.10452454707594105,0.005491410870177415,0.17055393586005832,1.6317117904959149,1.0,0.002125981446818006,1.0796066093249639,0.4000265280575659,0.04184549356223176,0.07373668208157673,0.11154549060627522
Organic Baby Spinach,Organic Large Extra Fancy Fuji Apple,0.10452454707594105,0.03219750305078382,0.005491410870177415,0.05253704535249214,1.6317117904959146,1.0,0.002125981446818006,1.0214673747421348,0.4323364436577917,0.04184549356223176,0.021016211846760304,0.11154549060627522
Organic Lemon,Organic Baby Spinach,0.04003567070308833,0.10452454707594105,0.005726086548390125,0.14302461899179367,1.3683352187872275,1.0,0.0015413762012682942,1.044925528514668,0.28041138700242774,0.041244083840432724,0.04299400032701692,0.09890341861129873
Organic Baby Spinach,Organic Lemon,0.10452454707594105,0.04003567070308833,0.005726086548390125,0.05478221823080377,1.3683352187872275,1.0,0.0015413762012682942,1.0156012167906043,0.3006055924503724,0.041244083840432724,0.015361557797169372,0.09890341861129873
Organic Navel Orange,Organic Baby Spinach,0.01755374073031071,0.10452454707594105,0.0027691730029099785,0.15775401069518719,1.509253233889384,1.0,0.0009343762035857529,1.063199426646343,0.3434494910072001,0.023210070810385522,0.059442683152767864,0.09212352532963221
Organic Baby Spinach,Organic Navel Orange,0.10452454707594105,0.01755374073031071,0.0027691730029099785,0.026493039964077234,1.5092532338893838,1.0,0.0009343762035857529,1.0091825735210325,0.37680616100229114,0.023210070810385522,0.009099021090895738,0.09212352532963221
Organic Peeled Whole Baby Carrots,Organic Baby Spinach,0.023232892143058292,0.10452454707594105,0.0038486811226884445,0.16565656565656567,1.5848580098243323,1.0,0.001420273594171087,1.0732696106474797,0.37780617895554763,0.03106060606060606,0.06826766538491473,0.1012387004304382
Organic Baby Spinach,Organic Peeled Whole Baby Carrots,0.10452454707594105,0.023232892143058292,0.0038486811226884445,0.03682083520431073,1.5848580098243323,1.0,0.001420273594171087,1.014107388903221,0.41210358982357054,0.03106060606060606,0.013911139054492549,0.1012387004304382
Organic Raspberries,Organic Baby Spinach,0.06049938984323665,0.10452454707594105,0.007603491974091805,0.1256788207913111,1.2023857008440386,1.0,0.001279820652356706,1.0241950832467719,0.1791591344887709,0.048300536672629686,0.023623510444974797,0.09921121102430396
Organic Baby Spinach,Organic Raspberries,0.10452454707594105,0.06049938984323665,0.007603491974091805,0.07274360125729681,1.2023857008440386,1.0,0.001279820652356706,1.0132047742465433,0.18796731458995375,0.048300536672629686,0.01303268064085357,0.09921121102430396
Organic Red Bell Pepper,Organic Baby Spinach,0.02548577865390031,0.10452454707594105,0.0045527081573265744,0.17863720073664824,1.709045441802886,1.0,0.0018888186866499578,1.090231324972565,0.42572806206123004,0.036288814066591846,0.08276346762907004,0.11109677728794692
Organic Baby Spinach,Organic Red Bell Pepper,0.10452454707594105,0.02548577865390031,0.0045527081573265744,0.043556353839245616,1.709045441802886,1.0,0.0018888186866499578,1.0188935074825183,0.4633047723977838,0.036288814066591846,0.01854316211043525,0.11109677728794692
Organic Red Onion,Organic Baby Spinach,0.025626584060827937,0.10452454707594105,0.004318032479113864,0.16849816849816848,1.612043995519523,1.0,0.0016394253870522938,1.0769374389791546,0.38965506408645373,0.03431555389779933,0.07144095487300056,0.10490467472955123
Organic Baby Spinach,Organic Red Onion,0.10452454707594105,0.025626584060827937,0.004318032479113864,0.04131118096093399,1.612043995519523,1.0,0.0016394253870522938,1.0163604671178155,0.42398653652889456,0.03431555389779933,0.016097110864819825,0.10490467472955123
Organic Reduced Fat 2% Milk,Organic Baby Spinach,0.02102694076785882,0.10452454707594105,0.002252886510842016,0.10714285714285714,1.0250497145423054,1.0,5.505505068893312e-05,1.002932507274946,0.024962444465752534,0.01827179291968024,0.0029239328206779208,0.06434825838732439
Organic Baby Spinach,Organic Reduced Fat 2% Milk,0.10452454707594105,0.02102694076785882,0.002252886510842016,0.021553659631791646,1.0250497145423054,1.0,5.505505068893312e-05,1.0005383216658918,0.027290039659660696,0.01827179291968024,0.0005380320315923297,0.06434825838732439
Organic Romaine Lettuce,Organic Baby Spinach,0.016239556932319533,0.10452454707594105,0.0024875621890547263,0.1531791907514451,1.4654853337001748,1.0,0.0007901298559900684,1.0574556543062266,0.32287555811608815,0.021031746031746033,0.05433386645790078,0.08848901163077419
Organic Baby Spinach,Organic Romaine Lettuce,0.10452454707594105,0.016239556932319533,0.0024875621890547263,0.023798832510103278,1.4654853337001748,1.0,0.0007901298559900684,1.0077435633448595,0.35470788291384286,0.021031746031746033,0.007684061329210901,0.08848901163077419
Organic Small Bunch Celery,Organic Baby Spinach,0.029193654369661128,0.10452454707594105,0.005819956819675209,0.19935691318327975,1.90727363820519,1.0,0.0027685033191948124,1.11844524441519,0.4899961634674768,0.045504587155963304,0.10590169255636869,0.1275186002827041
Organic Baby Spinach,Organic Small Bunch Celery,0.10452454707594105,0.029193654369661128,0.005819956819675209,0.05568028738212842,1.90727363820519,1.0,0.0027685033191948124,1.028048374569075,0.5312165545972688,0.045504587155963304,0.027283127198009485,0.1275186002827041
Organic Strawberries,Organic Baby Spinach,0.11090772552332676,0.10452454707594105,0.016755843424387497,0.1510791366906475,1.4453938420884307,1.0,0.0051632636468389795,1.0548397284444422,0.34658612428764984,0.08433734939759036,0.05198868317684026,0.15569224010104893
Organic Baby Spinach,Organic Strawberries,0.10452454707594105,0.11090772552332676,0.016755843424387497,0.16030534351145037,1.4453938420884307,1.0,0.0051632636468389795,1.0588280723313108,0.3441155695990855,0.08433734939759036,0.05555960771023395,0.15569224010104893
Organic Tomato Cluster,Organic Baby Spinach,0.02787947057166995,0.10452454707594105,0.004411902750398948,0.15824915824915825,1.5139903752386914,1.0,0.0014978137161781192,1.063824838073782,0.3492301718399447,0.03447011367803447,0.059995626901649224,0.10022920418070844
Organic Baby Spinach,Organic Tomato Cluster,0.10452454707594105,0.02787947057166995,0.004411902750398948,0.04220925011225864,1.5139903752386912,1.0,0.0014978137161781192,1.014961284124187,0.37912130191042165,0.03447011367803447,0.014740743669939289,0.10022920418070844
Organic Unsweetened Almond Milk,Organic Baby Spinach,0.022059513751994744,0.10452454707594105,0.0034732000375481084,0.15744680851063828,1.5063141904479833,1.0,0.0011674393539053648,1.0628117749351205,0.34370995107220864,0.028211971025543268,0.05909962273324907,0.09533768355482519
Organic Baby Spinach,Organic Unsweetened Almond Milk,0.10452454707594105,0.022059513751994744,0.0034732000375481084,0.03322855859901212,1.5063141904479835,1.0,0.0011674393539053648,1.011552932129265,0.3753624687111766,0.028211971025543268,0.011420986250266475,0.09533768355482519
Organic Whole Milk,Organic Baby Spinach,0.05749554116211396,0.10452454707594105,0.007087205482023843,0.12326530612244897,1.179295290635338,1.0,0.001077510083167756,1.0213756329906631,0.16131059935737083,0.045743714026052706,0.020928277805173107,0.0955347635237301
Organic Baby Spinach,Organic Whole Milk,0.10452454707594105,0.05749554116211396,0.007087205482023843,0.06780422092501122,1.179295290635338,1.0,0.001077510083167756,1.0110584922119328,0.16978238616779515,0.045743714026052706,0.01093753951637314,0.0955347635237301
Organic Whole Strawberries,Organic Baby Spinach,0.014643762320473106,0.10452454707594105,0.0034732000375481084,0.23717948717948717,2.2691271458671545,1.0,0.0019425674135129254,1.1739005937491866,0.5676139128554104,0.030020283975659225,0.14813911388679457,0.13520402288924965
Organic Baby Spinach,Organic Whole Strawberries,0.10452454707594105,0.014643762320473106,0.0034732000375481084,0.03322855859901212,2.269127145867155,1.0,0.0019425674135129254,1.019223567725177,0.6245865342254041,0.030020283975659225,0.01886099216493057,0.13520402288924965
Organic Whole String Cheese,Organic Baby Spinach,0.026799962451891486,0.10452454707594105,0.0045527081573265744,0.169877408056042,1.6252393605936375,1.0,0.0017514542203903903,1.0787267586912186,0.3953000430071173,0.03591262495372084,0.07298118643755076,0.10671688094764381
Organic Baby Spinach,Organic Whole String Cheese,0.10452454707594105,0.026799962451891486,0.0045527081573265744,0.043556353839245616,1.6252393605936377,1.0,0.0017514542203903903,1.0175194758777641,0.42961090160661336,0.03591262495372084,0.017217828545887007,0.10671688094764381
Organic Yellow Onion,Organic Baby Spinach,0.04702900591382709,0.10452454707594105,0.008260583873087392,0.17564870259481036,1.6804540895756754,1.0,0.0033448983305128625,1.0862789392613887,0.4249056388351601,0.05764821487061906,0.07942613645814924,0.12733939395568986
Organic Baby Spinach,Organic Yellow Onion,0.10452454707594105,0.04702900591382709,0.008260583873087392,0.07903008531656937,1.6804540895756757,1.0,0.0033448983305128625,1.0347471496001497,0.4521874359719634,0.05764821487061906,0.03358032888863411,0.12733939395568986
Organic Zucchini,Organic Baby Spinach,0.042523232892143055,0.10452454707594105,0.009293156857223317,0.2185430463576159,2.09082988131808,1.0,0.004848435198967305,1.1459050287418042,0.5448915626856803,0.06746166950596252,0.127327330871396,0.15372594616937824
Organic Baby Spinach,Organic Zucchini,0.10452454707594105,0.042523232892143055,0.009293156857223317,0.08890884598114054,2.09082988131808,1.0,0.004848435198967305,1.0509121539424333,0.5826189988357816,0.06746166950596252,0.04844568002324415,0.15372594616937824
Original Hummus,Organic Baby Spinach,0.03191589223692856,0.10452454707594105,0.0046465784286116585,0.14558823529411766,1.3928616709368975,1.0,0.0013105842480221576,1.048060771064303,0.29135238744469816,0.035256410256410256,0.04585685524275228,0.09502132914234396
Organic Baby Spinach,Original Hummus,0.10452454707594105,0.03191589223692856,0.0046465784286116585,0.04445442299057027,1.3928616709368975,1.0,0.0013105842480221576,1.013121855257688,0.31497637944516715,0.035256410256410256,0.012951902270779128,0.09502132914234396
Raspberries,Organic Baby Spinach,0.02388998404205388,0.10452454707594105,0.0025814324603398104,0.10805500982318271,1.033776398425115,1.0,8.43426986926691e-05,1.0039581619787357,0.03347248510493213,0.02051473330846699,0.003942556700703953,0.06637595574230531
Organic Baby Spinach,Raspberries,0.10452454707594105,0.02388998404205388,0.0025814324603398104,0.02469690166142793,1.033776398425115,1.0,8.43426986926691e-05,1.0008273506161813,0.03648657019378759,0.02051473330846699,0.0008266666730001199,0.06637595574230531
Red Peppers,Organic Baby Spinach,0.023749178635126256,0.10452454707594105,0.0030038486811226886,0.12648221343873517,1.210071863280508,1.0,0.0005214765408605008,1.0251370569673615,0.1778260216346154,0.02397901835893593,0.0245206792560245,0.07761021314056202
Organic Baby Spinach,Red Peppers,0.10452454707594105,0.023749178635126256,0.0030038486811226886,0.028738212842388863,1.210071863280508,1.0,0.0005214765408605008,1.005136652417741,0.19386662036794383,0.02397901835893593,0.005110402058650821,0.07761021314056202
Red Vine Tomato,Organic Baby Spinach,0.022763540786632872,0.10452454707594105,0.0027691730029099785,0.12164948453608249,1.1638365143806795,1.0,0.0003898242123424665,1.0194967010989873,0.14405192280609783,0.02223897474557105,0.019123849128663627,0.07407126225007986
Organic Baby Spinach,Red Vine Tomato,0.10452454707594105,0.022763540786632872,0.0027691730029099785,0.026493039964077234,1.1638365143806795,1.0,0.0003898242123424665,1.0038309938506313,0.15720452249833652,0.02223897474557105,0.0038163733478041198,0.07407126225007986
Seedless Red Grapes,Organic Baby Spinach,0.03482587064676617,0.10452454707594105,0.004411902750398948,0.12668463611859837,1.212008467509141,1.0,0.0007717443945204042,1.0253746698605737,0.18123491993858293,0.03269565217391304,0.024746729762715906,0.0844469431154285
Organic Baby Spinach,Seedless Red Grapes,0.10452454707594105,0.03482587064676617,0.004411902750398948,0.04220925011225864,1.2120084675091407,1.0,0.0007717443945204042,1.0077087604639718,0.19534120727590648,0.03269565217391304,0.007649790064762812,0.0844469431154285
Shredded Parmesan,Organic Baby Spinach,0.015582465033323946,0.10452454707594105,0.0030507838167652306,0.1957831325301205,1.8730828117138514,1.0,0.0014220337168303564,1.1134750950216763,0.47349905744108095,0.026062550120288693,0.1019107616587215,0.11248518997408585
Organic Baby Spinach,Shredded Parmesan,0.10452454707594105,0.015582465033323946,0.0030507838167652306,0.02918724741805119,1.8730828117138514,1.0,0.0014220337168303564,1.0140138068320017,0.5205288133953159,0.026062550120288693,0.01382013414174686,0.11248518997408585
Small Hass Avocado,Organic Baby Spinach,0.021730967802496948,0.10452454707594105,0.0022998216464845582,0.10583153347732181,1.0125041096846963,1.0,2.840207940670676e-05,1.0014616780285972,0.012624020005737749,0.018553578190079512,0.001459544644259051,0.0639171138423879
Organic Baby Spinach,Small Hass Avocado,0.10452454707594105,0.021730967802496948,0.0022998216464845582,0.02200269420745397,1.012504109684696,1.0,2.840207940670676e-05,1.0002778396252705,0.013791207556978451,0.018553578190079512,0.0002777624518550269,0.0639171138423879
Sparkling Water Grapefruit,Organic Baby Spinach,0.03327701117056228,0.10452454707594105,0.0030507838167652306,0.0916784203102962,0.8770994266417471,1.0,-0.0004274807038788229,0.9858572921167046,-0.12659554896800612,0.02264019505398816,-0.014345593420453337,0.060432833864173696
Organic Baby Spinach,Sparkling Water Grapefruit,0.10452454707594105,0.03327701117056228,0.0030507838167652306,0.02918724741805119,0.8770994266417471,1.0,-0.0004274807038788229,0.9957872785028483,-0.13530513433385297,0.02264019505398816,-0.004230543599116439,0.060432833864173696
Spring Water,Organic Baby Spinach,0.02431240026283676,0.10452454707594105,0.0026283675959823524,0.1081081081081081,1.034284396655299,1.0,8.712497018034974e-05,1.0040179320663691,0.03397392726573014,0.02082558571959836,0.004001852893304213,0.06662702217259918
Organic Baby Spinach,Spring Water,0.10452454707594105,0.02431240026283676,0.0026283675959823524,0.025145936237090254,1.034284396655299,1.0,8.712497018034974e-05,1.0008550366718851,0.037017139263064006,0.02082558571959836,0.0008543062087475917,0.06662702217259918
Strawberries,Organic Baby Spinach,0.06242373040458087,0.10452454707594105,0.006101567633530461,0.09774436090225563,0.9351330729157874,1.0,-0.0004232445137990048,0.9924852936574987,-0.0688882434985891,0.037934053107674344,-0.007571604728578101,0.07805942786917901
Organic Baby Spinach,Strawberries,0.10452454707594105,0.06242373040458087,0.006101567633530461,0.05837449483610238,0.9351330729157874,1.0,-0.0004232445137990048,0.995699738859799,-0.07189417751833557,0.037934053107674344,-0.004318833251001339,0.07805942786917901
Organic Baby Spinach,Uncured Genoa Salami,0.10452454707594105,0.01661503801745987,0.0025814324603398104,0.02469690166142793,1.4864186067750946,1.0,0.0008447531369152759,1.0082865148872544,0.36543939314524776,0.021773555027711798,0.008218412886520787,0.09003206664992301
Uncured Genoa Salami,Organic Baby Spinach,0.01661503801745987,0.10452454707594105,0.0025814324603398104,0.1553672316384181,1.4864186067750946,1.0,0.0008447531369152759,1.0601950178432002,0.3327710090596689,0.021773555027711798,0.056777306844600646,0.09003206664992301
Unsweetened Almondmilk,Organic Baby Spinach,0.020229043461935606,0.10452454707594105,0.0027222378672674364,0.1345707656612529,1.2874560993168631,1.0,0.0006078062616290906,1.0347182847460306,0.22788436919264915,0.02230769230769231,0.03355336931593134,0.08030738552483391
Organic Baby Spinach,Unsweetened Almondmilk,0.10452454707594105,0.020229043461935606,0.0027222378672674364,0.026044005388414906,1.2874560993168631,1.0,0.0006078062616290906,1.0059704565284782,0.24933624439942087,0.02230769230769231,0.005935021739188885,0.08030738552483391
Unsweetened Original Almond Breeze Almond Milk,Organic Baby Spinach,0.016051816389749365,0.10452454707594105,0.002065145968271848,0.1286549707602339,1.2308589164874466,1.0,0.00038733713038712836,1.0276933050336516,0.19061898319196538,0.017425742574257424,0.026947052100086147,0.07420624604468813
Organic Baby Spinach,Unsweetened Original Almond Breeze Almond Milk,0.10452454707594105,0.016051816389749365,0.002065145968271848,0.019757521329142342,1.2308589164874468,1.0,0.00038733713038712836,1.0037803961979057,0.20945208677794236,0.017425742574257424,0.003766158626154683,0.07420624604468813
Yellow Onions,Organic Baby Spinach,0.0308363841171501,0.10452454707594105,0.0036609405801182764,0.1187214611872146,1.1358237323999973,1.0,0.00043778149681341976,1.0161094517635694,0.12338649292012639,0.027797576621525304,0.015854051682729402,0.07687307904443802
Organic Baby Spinach,Yellow Onions,0.10452454707594105,0.0308363841171501,0.0036609405801182764,0.03502469690166143,1.1358237323999976,1.0,0.00043778149681341976,1.0043403315826462,0.13353989686606688,0.027797576621525304,0.004321574516286422,0.07687307904443802
Organic Hass Avocado,Organic Bartlett Pear,0.0930723739791608,0.016990519102600205,0.0033323946306204823,0.03580433686333838,2.1073127105256564,1.0,0.0017510466826032006,1.019512448022774,0.5793868942579558,0.03122251539138083,0.019138999293844897,0.11596846677421063
Organic Bartlett Pear,Organic Hass Avocado,0.016990519102600205,0.0930723739791608,0.0033323946306204823,0.19613259668508287,2.107312710525656,1.0,0.0017510466826032006,1.1282055004108034,0.5345441633759778,0.03122251539138083,0.11363665605611839,0.11596846677421063
Organic Strawberries,Organic Bartlett Pear,0.11090772552332676,0.016990519102600205,0.0036609405801182764,0.033008887008040624,1.942782725395894,1.0,0.0017765607509882529,1.0165651655844883,0.5458088164628839,0.029467321496033243,0.0162952323621712,0.12423925013385456
Organic Bartlett Pear,Organic Strawberries,0.016990519102600205,0.11090772552332676,0.0036609405801182764,0.2154696132596685,1.942782725395894,1.0,0.0017765607509882529,1.1332795892977314,0.49366197527962236,0.029467321496033243,0.117605214596975,0.12423925013385456
Organic Black Beans,Organic Hass Avocado,0.016802778560030037,0.0930723739791608,0.0024875621890547263,0.14804469273743018,1.5906405564617687,1.0,0.0009236876990265858,1.0645248856244605,0.377668332366579,0.023164335664335664,0.06061378789337512,0.08738593688813012
Organic Hass Avocado,Organic Black Beans,0.0930723739791608,0.016802778560030037,0.0024875621890547263,0.026727181038830056,1.5906405564617687,1.0,0.0009236876990265858,1.0101969378836584,0.40942898237411873,0.023164335664335664,0.010094009891794596,0.08738593688813012
Organic Strawberries,Organic Black Beans,0.11090772552332676,0.016802778560030037,0.0030507838167652306,0.027507405840033857,1.6370748291278252,1.0,0.0011872258642001796,1.0110074126469317,0.4376985206632043,0.024472891566265063,0.010887568685686527,0.10453582582504488
Organic Black Beans,Organic Strawberries,0.016802778560030037,0.11090772552332676,0.0030507838167652306,0.1815642458100559,1.6370748291278252,1.0,0.0011872258642001796,1.0863311749578466,0.395804996988881,0.024472891566265063,0.07947040179639187,0.10453582582504488
Organic Blueberries,Organic Blackberries,0.042429362620857974,0.02802027597859758,0.0028630432741950625,0.0674778761061947,2.4081802819406772,1.0,0.0016741608239626297,1.0423127764120377,0.61065855002965,0.04236111111111111,0.04059508563033388,0.08482771527252783
Organic Blackberries,Organic Blueberries,0.02802027597859758,0.042429362620857974,0.0028630432741950625,0.10217755443886098,2.408180281940677,1.0,0.0016741608239626297,1.0665478927525147,0.6016058591774068,0.04236111111111111,0.06239559723921047,0.08482771527252783
Organic Hass Avocado,Organic Blackberries,0.0930723739791608,0.02802027597859758,0.0030507838167652306,0.03277861825516894,1.169817823357838,1.0,0.0004428702118859009,1.0049195999658191,0.16006353528477424,0.025844930417495034,0.004895515985543935,0.07082817009910876
Organic Blackberries,Organic Hass Avocado,0.02802027597859758,0.0930723739791608,0.0030507838167652306,0.10887772194304858,1.1698178233578382,1.0,0.0004428702118859009,1.0177364525083477,0.14935089537436347,0.025844930417495034,0.017427353087957002,0.07082817009910876
Organic Raspberries,Organic Blackberries,0.06049938984323665,0.02802027597859758,0.005256735191964705,0.08688906128782001,3.1009352425432044,1.0,0.0035615255920204503,1.0644705728662598,0.7211455084606656,0.06313416009019165,0.060565857346964756,0.13724687570253646
Organic Blackberries,Organic Raspberries,0.02802027597859758,0.06049938984323665,0.005256735191964705,0.18760469011725292,3.1009352425432044,1.0,0.0035615255920204503,1.1564574520898716,0.6970481260735497,0.06313416009019165,0.13529027964421197,0.13724687570253646
Organic Strawberries,Organic Blackberries,0.11090772552332676,0.02802027597859758,0.005913827090960293,0.05332204824375794,1.9029808373224568,1.0,0.0028061620136381267,1.0267269056158133,0.5337000977870956,0.04446012702893438,0.026031172914264652,0.13218866231283374
Organic Blackberries,Organic Strawberries,0.02802027597859758,0.11090772552332676,0.005913827090960293,0.21105527638190955,1.9029808373224566,1.0,0.0028061620136381267,1.1269386154194776,0.48818779044767746,0.04446012702893438,0.11264022164350762,0.13218866231283374
Strawberries,Organic Blackberries,0.06242373040458087,0.02802027597859758,0.0030977189524077726,0.04962406015037594,1.7710054029546227,1.0,0.001348588798857844,1.022731829864292,0.46433447409618817,0.035464803868887694,0.0222265790508431,0.08008841198473571
Organic Blackberries,Strawberries,0.02802027597859758,0.06242373040458087,0.0030977189524077726,0.11055276381909548,1.7710054029546227,1.0,0.001348588798857844,1.0541111731609516,0.44789924450941404,0.035464803868887694,0.0513334594478198,0.08008841198473571
Organic Blueberries,Organic Grape Tomatoes,0.042429362620857974,0.034966676053693795,0.0023467567821271003,0.05530973451327433,1.5817841658252656,1.0,0.000863143004198855,1.0215341040368395,0.3840995980786197,0.031269543464665414,0.02108016164290759,0.061211914236502935
Organic Grape Tomatoes,Organic Blueberries,0.034966676053693795,0.042429362620857974,0.0023467567821271003,0.06711409395973154,1.5817841658252658,1.0,0.000863143004198855,1.0264606112913106,0.3811293225037692,0.031269543464665414,0.025778496515343606,0.061211914236502935
Organic Blueberries,Organic Hass Avocado,0.042429362620857974,0.0930723739791608,0.004975124378109453,0.1172566371681416,1.2598436265781265,1.0,0.0010261228725635336,1.0273967091764895,0.2153895382065762,0.038115785688601224,0.02666614456887776,0.08535549962290086
Organic Hass Avocado,Organic Blueberries,0.0930723739791608,0.042429362620857974,0.004975124378109453,0.05345436207766011,1.2598436265781265,1.0,0.0010261228725635336,1.0116476153025247,0.22741693104024055,0.038115785688601224,0.011513510363034328,0.08535549962290086
Organic Lemon,Organic Blueberries,0.04003567070308833,0.042429362620857974,0.002159016239556932,0.05392731535756154,1.270990465717042,1.0,0.0004603282495263374,1.0121533502904687,0.22210412419566383,0.02688486265341905,0.012007419910214987,0.05240613555488696
Organic Blueberries,Organic Lemon,0.042429362620857974,0.04003567070308833,0.002159016239556932,0.050884955752212385,1.2709904657170423,1.0,0.0004603282495263374,1.011430948350126,0.22265933007420408,0.02688486265341905,0.011301758532080236,0.05240613555488696
